# requirement_level_code	M	M	M	R	O	O	R	O	M	M	O	O	O	O	M	M	O	O	O	M	M	M	R	R	R	HR	HR	HR	HR	HR	O	O	O	R	R	R	O	O	O	HR	HR	R	R	HR	R	HR	HR	HR	HR	R	R	R	O	O	HR	HR	R	R	HR	HR	R	R	R	R	R	O	O	R	O	M	O	R	R	R	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
# section	Sample information	Sample information	Sample information	Sample relations	Sample relations	Sample relations	Sample relations	Sample relations	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample storage	Sample storage	Sample storage	Sample storage	Sample storage	Sample storage	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	PCR	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined
samp_name	samp_category	neg_cont_type	pos_cont_type	materialSampleID	sample_derived_from	sample_composed_of	rel_cont_id	biological_rep_relation	decimalLongitude	decimalLatitude	verbatimLongitude	verbatimLatitude	verbatimCoordinateSystem	verbatimSRS	geo_loc_name	eventDate	eventDurationValue	verbatimEventDate	verbatimEventTime	env_broad_scale	env_local_scale	env_medium	habitat_natural_artificial_0_1	samp_collect_method	samp_collect_device	samp_size	samp_size_unit	samp_store_temp	samp_store_sol	samp_store_dur	samp_store_loc	dna_store_loc	samp_store_method_additional	samp_mat_process	filter_passive_active_0_1	stationed_sample_dur	pump_flow_rate	pump_flow_rate_unit	prefilter_material	size_frac_low	size_frac	filter_diameter	filter_surface_area	filter_material	filter_name	precip_chem_prep	precip_force_prep	precip_time_prep	precip_temp_prep	prepped_samp_store_temp	prepped_samp_store_sol	prepped_samp_store_dur	prep_method_additional	date_ext	samp_vol_we_dna_ext	samp_vol_we_dna_ext_unit	nucl_acid_ext_lysis	nucl_acid_ext_sep	nucl_acid_ext	nucl_acid_ext_kit	nucl_acid_ext_modify	dna_cleanup_0_1	dna_cleanup_method	concentration	concentration_unit	concentration_method	ratioOfAbsorbance260_280	pool_dna_num	nucl_acid_ext_method_additional	assay_name	samp_weather	minimumDepthInMeters	maximumDepthInMeters	tot_depth_water_col	elev	temp	chlorophyll	light_intensity	ph	ph_meth	salinity	suspend_part_matter	tidal_stage	turbidity	water_current	solar_irradiance	wind_direction	wind_speed	diss_inorg_carb	diss_inorg_carb_unit	diss_inorg_nitro	diss_inorg_nitro_unit	diss_org_carb	diss_org_carb_unit	diss_org_nitro	diss_org_nitro_unit	diss_oxygen	diss_oxygen_unit	tot_diss_nitro	tot_diss_nitro_unit	tot_inorg_nitro	tot_inorg_nitro_unit	tot_nitro	tot_nitro_unit	tot_part_carb	tot_part_carb_unit	tot_org_carb	tot_org_carb_unit	tot_org_c_meth	tot_nitro_content	tot_nitro_content_unit	tot_nitro_cont_meth	tot_carb	tot_carb_unit	part_org_carb	part_org_carb_unit	part_org_nitro	part_org_nitro_unit	nitrate	nitrate_unit	nitrite	nitrite_unit	nitro	nitro_unit	org_carb	org_carb_unit	org_matter	org_matter_unit	org_nitro	org_nitro_unit	ammonium	ammonium_unit	carbonate	carbonate_unit	hydrogen_ion	hydrogen_ion_unit	nitrate_plus_nitrite	nitrate_plus_nitrite_unit	omega_arag	pco2	pco2_unit	phosphate	phosphate_unit	pressure	pressure_unit	silicate	silicate_unit	tot_alkalinity	tot_alkalinity_unit	transmittance	serial_number	line_id	station_id	ctd_cast_number	ctd_bottle_number	replicate_number	extract_id	extract_plate	extract_well_number	extract_well_position	biosample_accession	organism	samp_collect_notes	dna_conc	dna_conc_unit	dna_yield	dna_yield_unit
GOMECC4_CAPECORAL_Sta141_Surface_B	sample			GOMECC4_CAPECORAL_Sta141_Surface					-84.843	25.574					USA: Gulf of Mexico	2021-10-20T12:47-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	2000	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	2000	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		4	4	3336		27.901	0.0339		8.092		35.606								2039.01	µmol/kg							199.445	µmol/kg																					0.00976	µmol/kg	0.00586	µmol/kg									0.18932	µmol/kg	missing: not provided		8.09E-09	M	0.01561	µmol/kg	4.215	362	µatm	0.03318	µmol/kg	4	dbar	1.98884	µmol/kg	2409.83	µmol/kg	4.6302	GOMECC4_484	CAPECORAL	Sta141	not provided	24	B	Plate4_79	GOMECC2021_Plate4	79	G10	SAMN37516573	seawater metagenome		1.831	ng/µl	274.65	ng
GOMECC4_CAPECORAL_Sta141_Surface_C	sample			GOMECC4_CAPECORAL_Sta141_Surface					-84.843	25.574					USA: Gulf of Mexico	2021-10-20T12:47-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	2000	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	2000	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		4	4	3336		27.901	0.0339		8.092		35.606								2039.01	µmol/kg							199.445	µmol/kg																					0.00976	µmol/kg	0.00586	µmol/kg									0.18932	µmol/kg	missing: not provided		8.09E-09	M	0.01561	µmol/kg	4.215	362	µatm	0.03318	µmol/kg	4	dbar	1.98884	µmol/kg	2409.83	µmol/kg	4.6302	GOMECC4_485	CAPECORAL	Sta141	not provided	24	C	Plate4_83	GOMECC2021_Plate4	83	C11	SAMN37516574	seawater metagenome		1.849	ng/µl	277.35	ng
GOMECC4_ExtractionBlank_1	negative control	extraction negative		GOMECC4_ExtractionBlank_1					not applicable: control sample	not applicable: control sample					not applicable: control sample	not applicable: control sample				not applicable: control sample	not applicable: control sample	not applicable: control sample	1	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	AOML Room 248	AOML Room 248		DNA extraction performed on clean Sterivex filter	not applicable: control sample					not applicable: control sample	not applicable: control sample			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample					2022-03-01	not applicable: control sample	not applicable: control sample	physical | chemical | enzymatic	magnetic beads	not applicable: control sample	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		not applicable: control sample	not applicable: control sample	not applicable: control sample		not applicable: control sample	not applicable: control sample		not applicable: control sample		not applicable: control sample								not applicable: control sample	not applicable: control sample							not applicable: control sample	not applicable: control sample																					not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample									not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	GOMECC4_ExtractionBlank_1	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	Plate1_88	GOMECC2021_Plate1	88	H11	SAMN37516575	metagenome		0.2986	ng/µl	44.79	ng
GOMECC4_ExtractionBlank_11	negative control	extraction negative		GOMECC4_ExtractionBlank_11					not applicable: control sample	not applicable: control sample					not applicable: control sample	not applicable: control sample				not applicable: control sample	not applicable: control sample	not applicable: control sample	1	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	AOML Room 248	AOML Room 248		DNA extraction performed on clean Sterivex filter	not applicable: control sample					not applicable: control sample	not applicable: control sample			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample					2022-03-01	not applicable: control sample	not applicable: control sample	physical | chemical | enzymatic	magnetic beads	not applicable: control sample	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		not applicable: control sample	not applicable: control sample	not applicable: control sample		not applicable: control sample	not applicable: control sample		not applicable: control sample		not applicable: control sample								not applicable: control sample	not applicable: control sample							not applicable: control sample	not applicable: control sample																					not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample									not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	GOMECC4_ExtractionBlank_11	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	Plate6_15	GOMECC2021_Plate6	15	G2	SAMN37516576	metagenome		0.008097	ng/µl	1.21455	ng
GOMECC4_ExtractionBlank_12	negative control	extraction negative		GOMECC4_ExtractionBlank_12					not applicable: control sample	not applicable: control sample					not applicable: control sample	not applicable: control sample				not applicable: control sample	not applicable: control sample	not applicable: control sample	1	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	AOML Room 248	AOML Room 248		DNA extraction performed on clean Sterivex filter	not applicable: control sample					not applicable: control sample	not applicable: control sample			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample					2022-03-01	not applicable: control sample	not applicable: control sample	physical | chemical | enzymatic	magnetic beads	not applicable: control sample	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		not applicable: control sample	not applicable: control sample	not applicable: control sample		not applicable: control sample	not applicable: control sample		not applicable: control sample		not applicable: control sample								not applicable: control sample	not applicable: control sample							not applicable: control sample	not applicable: control sample																					not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample									not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	GOMECC4_ExtractionBlank_12	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	Plate6_16	GOMECC2021_Plate6	16	H2	SAMN37516577	metagenome		0.01716	ng/µl	2.574	ng
GOMECC4_ExtractionBlank_3	negative control	extraction negative		GOMECC4_ExtractionBlank_3					not applicable: control sample	not applicable: control sample					not applicable: control sample	not applicable: control sample				not applicable: control sample	not applicable: control sample	not applicable: control sample	1	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	AOML Room 248	AOML Room 248		DNA extraction performed on clean Sterivex filter	not applicable: control sample					not applicable: control sample	not applicable: control sample			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample					2022-03-01	not applicable: control sample	not applicable: control sample	physical | chemical | enzymatic	magnetic beads	not applicable: control sample	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		not applicable: control sample	not applicable: control sample	not applicable: control sample		not applicable: control sample	not applicable: control sample		not applicable: control sample		not applicable: control sample								not applicable: control sample	not applicable: control sample							not applicable: control sample	not applicable: control sample																					not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample									not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	GOMECC4_ExtractionBlank_3	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	Plate2_95	GOMECC2021_Plate2	95	G12	SAMN37516578	metagenome		0.01501	ng/µl	2.2515	ng
GOMECC4_ExtractionBlank_5	negative control	extraction negative		GOMECC4_ExtractionBlank_5					not applicable: control sample	not applicable: control sample					not applicable: control sample	not applicable: control sample				not applicable: control sample	not applicable: control sample	not applicable: control sample	1	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	AOML Room 248	AOML Room 248		DNA extraction performed on clean Sterivex filter	not applicable: control sample					not applicable: control sample	not applicable: control sample			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample					2022-03-01	not applicable: control sample	not applicable: control sample	physical | chemical | enzymatic	magnetic beads	not applicable: control sample	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		not applicable: control sample	not applicable: control sample	not applicable: control sample		not applicable: control sample	not applicable: control sample		not applicable: control sample		not applicable: control sample								not applicable: control sample	not applicable: control sample							not applicable: control sample	not applicable: control sample																					not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample									not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	GOMECC4_ExtractionBlank_5	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	Plate3_95	GOMECC2021_Plate3	95	G12	SAMN37516579	metagenome		0.01381	ng/µl	2.0715	ng
GOMECC4_ExtractionBlank_7	negative control	extraction negative		GOMECC4_ExtractionBlank_7					not applicable: control sample	not applicable: control sample					not applicable: control sample	not applicable: control sample				not applicable: control sample	not applicable: control sample	not applicable: control sample	1	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	AOML Room 248	AOML Room 248		DNA extraction performed on clean Sterivex filter	not applicable: control sample					not applicable: control sample	not applicable: control sample			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample					2022-03-01	not applicable: control sample	not applicable: control sample	physical | chemical | enzymatic	magnetic beads	not applicable: control sample	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		not applicable: control sample	not applicable: control sample	not applicable: control sample		not applicable: control sample	not applicable: control sample		not applicable: control sample		not applicable: control sample								not applicable: control sample	not applicable: control sample							not applicable: control sample	not applicable: control sample																					not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample									not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	GOMECC4_ExtractionBlank_7	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	Plate4_95	GOMECC2021_Plate4	95	G12	SAMN37516580	metagenome		0.0108	ng/µl	1.62	ng
GOMECC4_ExtractionBlank_9	negative control	extraction negative		GOMECC4_ExtractionBlank_9					not applicable: control sample	not applicable: control sample					not applicable: control sample	not applicable: control sample				not applicable: control sample	not applicable: control sample	not applicable: control sample	1	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	AOML Room 248	AOML Room 248		DNA extraction performed on clean Sterivex filter	not applicable: control sample					not applicable: control sample	not applicable: control sample			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample					2022-03-01	not applicable: control sample	not applicable: control sample	physical | chemical | enzymatic	magnetic beads	not applicable: control sample	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		not applicable: control sample	not applicable: control sample	not applicable: control sample		not applicable: control sample	not applicable: control sample		not applicable: control sample		not applicable: control sample								not applicable: control sample	not applicable: control sample							not applicable: control sample	not applicable: control sample																					not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample									not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	GOMECC4_ExtractionBlank_9	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	Plate5_95	GOMECC2021_Plate5	95	G12	SAMN37516581	metagenome		0.03321	ng/µl	4.9815	ng
GOMECC4_MSUControl_1	negative control	PCR negative		GOMECC4_MSUControl_1					not applicable: control sample	not applicable: control sample					not applicable: control sample	not applicable: control sample				not applicable: control sample	not applicable: control sample	not applicable: control sample	1	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample		PCR no-template control for the second PCR reaction at Michigan State RTSF	not applicable: control sample					not applicable: control sample	not applicable: control sample			not applicable	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample					not applicable	not applicable: control sample	not applicable: control sample	physical | chemical | enzymatic	magnetic beads	not applicable: control sample	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		not applicable: control sample	not applicable: control sample	not applicable: control sample		not applicable: control sample	not applicable: control sample		not applicable: control sample		not applicable: control sample								not applicable: control sample	not applicable: control sample							not applicable: control sample	not applicable: control sample																					not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample									not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	GOMECC4_MSUControl_1	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	SAMN37516582	metagenome		not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample
GOMECC4_MSUControl_2	negative control	PCR negative		GOMECC4_MSUControl_2					not applicable: control sample	not applicable: control sample					not applicable: control sample	not applicable: control sample				not applicable: control sample	not applicable: control sample	not applicable: control sample	1	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample		PCR no-template control for the second PCR reaction at Michigan State RTSF	not applicable: control sample					not applicable: control sample	not applicable: control sample			not applicable	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample					not applicable	not applicable: control sample	not applicable: control sample	physical | chemical | enzymatic	magnetic beads	not applicable: control sample	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		not applicable: control sample	not applicable: control sample	not applicable: control sample		not applicable: control sample	not applicable: control sample		not applicable: control sample		not applicable: control sample								not applicable: control sample	not applicable: control sample							not applicable: control sample	not applicable: control sample																					not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample									not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	GOMECC4_MSUControl_2	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	SAMN37516583	metagenome		not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample
